"scenario","Name","Type","run_count","100%","50%","66%","75%","80%","90%","95%","98%","99%","99.9%","99.99%","Average Content Size","Average Response Time","Failure Count","Failures/s","Max Response Time","Median Response Time","Min Response Time","Request Count","Requests/s"
"read-heavy_small_20","POST /auth/login","POST","3","1700","1133.33333333333","1200","1233.33333333333","1266.66666666667","1333.33333333333","1433.33333333333","1500","1533.33333333333","1700","1700","56","1161.25151977904","0","0","1719.32210000038","1133.33333333333","909.330866663367","330.333333333333","1.72448667495643"
"read-heavy_small_20","POST /auth/signup [setup]","POST","3","6100","4933.33333333333","5200","5566.66666666667","5600","5800","6100","6100","6100","6100","6100","65","5040.11515666595","0","0","6111.60266666654","4933.33333333333","4211.21843332852","20","0.104409352969821"
"read-heavy_small_20","POST /user/[email]/description","POST","3","4133.33333333333","3100","3200","3300","3400","3566.66666666667","3766.66666666667","3966.66666666667","4033.33333333333","4133.33333333333","4133.33333333333","1129","3150.8423212182","0","0","4109.41956666647","3100","2458.06323333818","230.333333333333","1.20228528496625"
"read-heavy_small_5","Aggregated","","3","3100","890","956.666666666667","1033.33333333333","2566.66666666667","2700","2733.33333333333","2833.33333333333","2900","3100","3100","727.029012306","1246.03362444825","0","0","3122.82973333398","890","683.360466670517","330","1.84123022674235"
"read-heavy_small_5","GET /user/[email]","GET","3","1003.33333333333","786.666666666667","813.333333333333","823.333333333333","836.666666666667","860","883.333333333333","910","980","1003.33333333333","1003.33333333333","960.363318011932","793.473928748603","0","0","1002.67339999846","783.333333333333","683.360466670517","166.333333333333","0.928059701830962"
"read-heavy_small_5","POST /auth/login","POST","3","1133.33333333333","946.666666666667","970","986.666666666667","996.666666666667","1033.33333333333","1033.33333333333","1100","1133.33333333333","1133.33333333333","1133.33333333333","56","957.693466756479","0","0","1108.82696666522","943.333333333333","875.23223333604","92.6666666666667","0.517024423728327"
"read-heavy_small_5","POST /auth/signup [setup]","POST","3","3066.66666666667","2866.66666666667","2966.66666666667","2966.66666666667","3066.66666666667","3066.66666666667","3066.66666666667","3066.66666666667","3066.66666666667","3066.66666666667","3066.66666666667","65","2865.58899333274","0","0","3089.12449999965","2866.66666666667","2646.61533333613","5","0.02789744411666"
"read-heavy_small_5","POST /user/[email]/description","POST","3","2933.33333333333","2700","2700","2700","2733.33333333333","2800","2800","2900","2933.33333333333","2933.33333333333","2933.33333333333","1129","2668.23648348511","0","0","2941.77496666574","2700","2335.43306667222","66","0.368248657066399"
"write-heavy_large_10","Aggregated","","3","10833.3333333333","5566.66666666667","6266.66666666667","6400","6466.66666666667","6766.66666666667","7366.66666666667","8533.33333333333","9466.66666666667","10833.3333333333","10833.3333333333","1088.01970246712","4531.381412218","0","0","10632.5608333427","5566.66666666667","730.770866667929","306.333333333333","1.61241257671214"
"write-heavy_large_10","DELETE /user/[email] [cleanup]","DELETE","3","10166.6666666667","9100","9666.66666666667","9766.66666666667","10066.6666666667","10166.6666666667","10166.6666666667","10166.6666666667","10166.6666666667","10166.6666666667","10166.6666666667","65","8972.65712595482","0","0","10238.1709000086","9000","7407.6498333355","6.66666666666667","0.035073001250152"
"write-heavy_large_10","GET /user/[email]","GET","3","1066.66666666667","836.666666666667","873.333333333333","893.333333333333","906.666666666667","933.333333333333","993.333333333333","1066.66666666667","1066.66666666667","1066.66666666667","1066.66666666667","1731.94117647059","848.357773763803","0","0","1065.94600000244","836.666666666667","730.770866667929","42.3333333333333","0.222769622285339"
"write-heavy_large_10","POST /auth/login","POST","3","1233.33333333333","993.333333333333","1000","1033.33333333333","1066.66666666667","1100","1233.33333333333","1233.33333333333","1233.33333333333","1233.33333333333","1233.33333333333","56","1025.69603422398","0","0","1266.42670000244","993.333333333333","929.863566668549","18.3333333333333","0.096491075911919"
"write-heavy_large_10","POST /auth/signup [setup]","POST","3","4566.66666666667","4000","4166.66666666667","4300","4366.66666666667","4566.66666666667","4566.66666666667","4566.66666666667","4566.66666666667","4566.66666666667","4566.66666666667","65","3985.71125666737","0","0","4550.63446666948","3933.33333333333","3506.10519999949","10","0.052637990697985"
"write-heavy_large_10","POST /user/[email]/description","POST","3","3800","2800","2933.33333333333","2966.66666666667","3066.66666666667","3166.66666666667","3233.33333333333","3466.66666666667","3800","3800","3800","1129","2873.734434646","0","0","3775.8388666698","2800","2374.35143333278","64","0.336849918183848"
"write-heavy_large_10","POST /user/[email]/profile-photo","POST","3","9300","6333.33333333333","6466.66666666667","6600","6666.66666666667","6900","7733.33333333333","8433.33333333333","8833.33333333333","9300","9300","1126.06066307605","6355.32537098056","0","0","9147.88093333482","6333.33333333333","4086.48083333295","165","0.868590968382896"
"write-heavy_large_15","Aggregated","","3","14666.6666666667","6066.66666666667","7566.66666666667","8066.66666666667","8333.33333333333","9100","9600","10666.6666666667","12666.6666666667","14666.6666666667","14666.6666666667","1055.54387243234","5420.30568906383","0","0","14481.8773333245","6000","756.300199995167","399","2.05441513082314"
"write-heavy_large_15","DELETE /user/[email] [cleanup]","DELETE","3","14666.6666666667","12666.6666666667","13000","13333.3333333333","13333.3333333333","14666.6666666667","14666.6666666667","14666.6666666667","14666.6666666667","14666.6666666667","14666.6666666667","65","12114.8905496024","0","0","14481.8773333245","12333.3333333333","8461.91779999936","8.33333333333333","0.042892010143281"
"write-heavy_large_15","GET /user/[email]","GET","3","1200","910","946.666666666667","973.333333333333","996.666666666667","1033.33333333333","1100","1133.33333333333","1200","1200","1200","1644.56403967075","929.009384363016","0","0","1197.4253999991","910","756.300199995167","56.6666666666667","0.291775111208527"
"write-heavy_large_15","POST /auth/login","POST","3","1433.33333333333","1133.33333333333","1166.66666666667","1200","1200","1233.33333333333","1333.33333333333","1433.33333333333","1433.33333333333","1433.33333333333","1433.33333333333","56","1134.31447419811","0","0","1421.98569999891","1133.33333333333","955.153400000806","31","0.159627914184667"
"write-heavy_large_15","POST /auth/signup [setup]","POST","3","7133.33333333333","5533.33333333333","6033.33333333333","6233.33333333333","6500","6666.66666666667","7133.33333333333","7133.33333333333","7133.33333333333","7133.33333333333","7133.33333333333","65","5649.51725555551","0","0","7094.04733333698","5533.33333333333","4434.20220000068","15","0.077233897823216"
"write-heavy_large_15","POST /user/[email]/description","POST","3","5033.33333333333","3566.66666666667","3900","4100","4200","4500","4733.33333333333","4900","5033.33333333333","5033.33333333333","5033.33333333333","1129","3633.00029243279","0","0","5003.63696667288","3500","2616.08773333622","90","0.463392831766643"
"write-heavy_large_15","POST /user/[email]/profile-photo","POST","3","11000","7966.66666666667","8400","8666.66666666667","8866.66666666667","9400","9700","10000","10333.3333333333","11000","11000","1126.07576146036","7885.06296181352","0","0","10534.022933333","7966.66666666667","4235.06403332673","198","1.01949336569681"
"write-heavy_large_20","Aggregated","","3","18666.6666666667","8300","10333.3333333333","11000","11000","12000","12333.3333333333","16000","18000","18666.6666666667","18666.6666666667","1047.87645875251","7500.65961102278","0","0","18632.9754666755","8266.66666666667","793.385733326431","424","2.13756307298547"
"write-heavy_large_20","DELETE /user/[email] [cleanup]","DELETE","3","18666.6666666667","16333.3333333333","17000","18000","18000","18333.3333333333","18666.6666666667","18666.6666666667","18666.6666666667","18666.6666666667","18666.6666666667","65","16384.2868245639","0","0","18632.9754666755","16000","12540.4215333353","17.3333333333333","0.087327078704669"
"write-heavy_large_20","GET /user/[email]","GET","3","1566.66666666667","1033.33333333333","1100","1133.33333333333","1133.33333333333","1233.33333333333","1366.66666666667","1466.66666666667","1566.66666666667","1566.66666666667","1566.66666666667","1649.13247863248","1058.97207249077","0","0","1570.44899999649","1033.33333333333","793.385733326431","59","0.297467235726966"
"write-heavy_large_20","POST /auth/login","POST","3","1633.33333333333","1200","1266.66666666667","1333.33333333333","1333.33333333333","1433.33333333333","1566.66666666667","1633.33333333333","1633.33333333333","1633.33333333333","1633.33333333333","56","1226.59606559663","0","0","1639.08730000063","1166.66666666667","991.806766668257","22.6666666666667","0.114275658111526"
"write-heavy_large_20","POST /auth/signup [setup]","POST","3","9366.66666666667","7333.33333333333","7733.33333333333","7966.66666666667","8133.33333333333","8666.66666666667","9366.66666666667","9366.66666666667","9366.66666666667","9366.66666666667","9366.66666666667","65","7266.59737666608","0","0","9347.92366666564","7233.33333333333","5531.3291666777","20","0.100828225859577"
"write-heavy_large_20","POST /user/[email]/description","POST","3","6766.66666666667","4966.66666666667","5233.33333333333","5500","5666.66666666667","6066.66666666667","6333.33333333333","6666.66666666667","6766.66666666667","6766.66666666667","6766.66666666667","1129","4895.68248706675","0","0","6741.79426667009","4966.66666666667","2996.03989999256","90.6666666666667","0.45715002569948"
"write-heavy_large_20","POST /user/[email]/profile-photo","POST","3","12666.6666666667","11000","11000","11333.3333333333","11666.6666666667","12000","12000","12333.3333333333","12666.6666666667","12666.6666666667","12666.6666666667","1126.09333588146","10331.382742333","0","0","12727.505966662","11000","4498.89040000077","214.333333333333","1.08051484888325"
"write-heavy_large_5","Aggregated","","3","6766.66666666667","5733.33333333333","5900","6000","6066.66666666667","6233.33333333333","6366.66666666667","6433.33333333333","6533.33333333333","6766.66666666667","6766.66666666667","1078.47097944488","4349.97891073196","0","0","6793.84380000799","5733.33333333333","728.608833334874","154","0.832427006850253"
"write-heavy_large_5","DELETE /user/[email] [cleanup]","DELETE","3","5266.66666666667","5266.66666666667","5266.66666666667","5266.66666666667","5266.66666666667","5266.66666666667","5266.66666666667","5266.66666666667","5266.66666666667","5266.66666666667","5266.66666666667","65","5250.67190000361","0","0","5264.81840000391","5236.5254000033","5236.5254000033","1.33333333333333","0.007206208192152"
"write-heavy_large_5","GET /user/[email]","GET","3","886.666666666667","793.333333333333","823.333333333333","830","846.666666666667","876.666666666667","886.666666666667","886.666666666667","886.666666666667","886.666666666667","886.666666666667","1710.56078431373","804.334059216011","0","0","885.433666665146","793.333333333333","728.608833334874","16.6666666666667","0.090089400817907"
"write-heavy_large_5","POST /auth/login","POST","3","1100","963.333333333333","970","1066.66666666667","1066.66666666667","1066.66666666667","1100","1100","1100","1100","1100","56","981.350560023608","0","0","1080.88803333036","963.333333333333","924.910199993368","10","0.054090642125803"
"write-heavy_large_5","POST /auth/signup [setup]","POST","3","3266.66666666667","3100","3200","3200","3266.66666666667","3266.66666666667","3266.66666666667","3266.66666666667","3266.66666666667","3266.66666666667","3266.66666666667","65","3082.61645333356","0","0","3286.01350000342","3100","2826.40589999695","5","0.027025620431053"
"write-heavy_large_5","POST /user/[email]/description","POST","3","2900","2700","2700","2733.33333333333","2766.66666666667","2833.33333333333","2833.33333333333","2900","2900","2900","2900","1129","2667.2701461661","0","0","2912.83103332777","2700","2343.85110000342","28","0.15135847993685"
"write-heavy_large_5","POST /user/[email]/profile-photo","POST","3","6766.66666666667","5933.33333333333","6033.33333333333","6066.66666666667","6166.66666666667","6300","6400","6533.33333333333","6766.66666666667","6766.66666666667","6766.66666666667","1126.0538443647","5895.64375937397","0","0","6793.84380000799","5933.33333333333","3999.98580000344","93","0.502656655346488"
"write-heavy_small_10","Aggregated","","3","7533.33333333333","2800","2900","2966.66666666667","3033.33333333333","3266.66666666667","3533.33333333333","4700","7066.66666666667","7533.33333333333","7533.33333333333","1010.53481232241","2621.98294624233","0","0","7506.36259999495","2800","735.515566664011","455.333333333333","2.43193809834344"
"write-heavy_small_10","DELETE /user/[email] [cleanup]","DELETE","3","7533.33333333333","7166.66666666667","7266.66666666667","7400","7466.66666666667","7533.33333333333","7533.33333333333","7533.33333333333","7533.33333333333","7533.33333333333","7533.33333333333","65","7040.56401452224","0","0","7506.36259999495","7066.66666666667","6313.94320000254","8.33333333333333","0.044505928318166"
"write-heavy_small_10","GET /user/[email]","GET","3","1126.66666666667","826.666666666667","850","873.333333333333","886.666666666667","910","960","993.333333333333","1126.66666666667","1126.66666666667","1126.66666666667","1007.74670729999","833.242277988104","0","0","1122.80906666516","823.333333333333","735.515566664011","53.6666666666667","0.286634672009778"
"write-heavy_small_10","POST /auth/login","POST","3","1200","1000","1066.66666666667","1066.66666666667","1100","1133.33333333333","1133.33333333333","1200","1200","1200","1200","56","1024.6186744257","0","0","1194.69630000337","1000","932.538500007164","26","0.138872866648502"
"write-heavy_small_10","POST /auth/signup [setup]","POST","3","3533.33333333333","3133.33333333333","3200","3333.33333333333","3400","3533.33333333333","3533.33333333333","3533.33333333333","3533.33333333333","3533.33333333333","3533.33333333333","65","3096.09079999888","0","0","3527.00753333435","3100","2679.7652333286","10","0.053410015474897"
"write-heavy_small_10","POST /user/[email]/description","POST","3","4033.33333333333","2833.33333333333","2933.33333333333","3000","3066.66666666667","3266.66666666667","3400","3633.33333333333","3833.33333333333","4033.33333333333","4033.33333333333","1129","2889.60851334167","0","0","4056.13179999636","2833.33333333333","2344.58020000602","357.333333333333","1.9085146158921"
"write-heavy_small_15","Aggregated","","3","9900","3200","3400","3633.33333333333","3800","4133.33333333333","4433.33333333333","6366.66666666667","7566.66666666667","9900","9900","1011.49188047321","3055.77119036073","0","0","9763.61963333814","3166.66666666667","741.015866670447","612.666666666667","3.23273535252456"
"write-heavy_small_15","DELETE /user/[email] [cleanup]","DELETE","3","9900","9333.33333333333","9333.33333333333","9466.66666666667","9466.66666666667","9900","9900","9900","9900","9900","9900","65","9227.51660171032","0","0","9763.61963333814","9100","8490.67406666776","8.33333333333333","0.043918621261512"
"write-heavy_small_15","GET /user/[email]","GET","3","1200","910","940","976.666666666667","996.666666666667","1100","1100","1166.66666666667","1200","1200","1200","1032.61793103448","921.99099923431","0","0","1231.27423333547","910","741.015866670447","75.3333333333333","0.397361349110706"
"write-heavy_small_15","POST /auth/login","POST","3","1300","1100","1133.33333333333","1166.66666666667","1200","1233.33333333333","1266.66666666667","1300","1300","1300","1300","56","1111.62335635432","0","0","1316.94739999754","1100","965.053933337913","37.3333333333333","0.196978360171653"
"write-heavy_small_15","POST /auth/signup [setup]","POST","3","4333.33333333333","3733.33333333333","3900","4066.66666666667","4100","4166.66666666667","4333.33333333333","4333.33333333333","4333.33333333333","4333.33333333333","4333.33333333333","65","3774.97505777962","0","0","4340.53133333024","3733.33333333333","3320.53896666912","15","0.07915314080967"
"write-heavy_small_15","POST /user/[email]/description","POST","3","5166.66666666667","3300","3533.33333333333","3700","3833.33333333333","4166.66666666667","4433.33333333333","4766.66666666667","4900","5166.66666666667","5166.66666666667","1129","3408.33243574462","0","0","5169.00916666782","3300","2392.37536666527","476.666666666667","2.51532388117102"
"write-heavy_small_20","Aggregated","","3","12333.3333333333","4500","4900","5133.33333333333","5300","5600","5900","9800","10866.6666666667","12333.3333333333","12333.3333333333","992.766371861934","4158.89707503212","0","0","12431.1303666715","4500","771.85279999685","665.333333333333","3.4617105948993"
"write-heavy_small_20","DELETE /user/[email] [cleanup]","DELETE","3","12333.3333333333","12000","12000","12000","12000","12000","12333.3333333333","12333.3333333333","12333.3333333333","12333.3333333333","12333.3333333333","65","11344.5231406345","0","0","12431.1303666715","12000","8299.5848999999","13.3333333333333","0.069110841589299"
"write-heavy_small_20","GET /user/[email]","GET","3","1466.66666666667","996.666666666667","1066.66666666667","1133.33333333333","1166.66666666667","1233.33333333333","1266.66666666667","1466.66666666667","1466.66666666667","1466.66666666667","1466.66666666667","1006.28571541066","1034.33037557698","0","0","1473.65460000583","993.333333333333","771.85279999685","80","0.41607752607945"
"write-heavy_small_20","POST /auth/login","POST","3","1766.66666666667","1200","1300","1333.33333333333","1333.33333333333","1400","1433.33333333333","1766.66666666667","1766.66666666667","1766.66666666667","1766.66666666667","56","1248.2233582901","0","0","1777.08349999739","1200","1030.78896666799","42.3333333333333","0.220469731882792"
"write-heavy_small_20","POST /auth/signup [setup]","POST","3","6066.66666666667","4766.66666666667","5200","5366.66666666667","5433.33333333333","5566.66666666667","6066.66666666667","6066.66666666667","6066.66666666667","6066.66666666667","6066.66666666667","65","4895.6776099995","0","0","6053.36750000424","4666.66666666667","4036.63713332692","20","0.10407819253276"
"write-heavy_small_20","POST /user/[email]/description","POST","3","6466.66666666667","4700","5000","5200","5333.33333333333","5633.33333333333","5900","6100","6200","6466.66666666667","6466.66666666667","1129","4661.24757620403","0","0","6513.57580000088","4700","2734.71953333744","509.666666666667","2.651974302815"
"write-heavy_small_5","Aggregated","","3","4633.33333333333","2633.33333333333","2700","2700","2733.33333333333","2800","2900","3600","4366.66666666667","4633.33333333333","4633.33333333333","996.700456940066","2312.9831128992","0","0","4626.81426666677","2633.33333333333","726.979166667055","241","1.31541363411249"
"write-heavy_small_5","DELETE /user/[email] [cleanup]","DELETE","2","5450","5200","5300","5350","5450","5450","5450","5450","5450","5450","5450","65","5147.07732750176","0","0","5440.86434999917","5050","4864.03775000508","4.5","0.024299532993791"
"write-heavy_small_5","GET /user/[email]","GET","3","873.333333333333","773.333333333333","783.333333333333","800","806.666666666667","823.333333333333","860","873.333333333333","873.333333333333","873.333333333333","873.333333333333","1022.58404074703","778.032012596529","0","0","874.494566669455","773.333333333333","726.979166667055","31.3333333333333","0.170674701319281"
"write-heavy_small_5","POST /auth/login","POST","3","1100","946.666666666667","966.666666666667","990","990","1000","1066.66666666667","1100","1100","1100","1100","56","956.199427079028","0","0","1066.20593333597","943.333333333333","900.808966660406","18.6666666666667","0.102096704197083"
"write-heavy_small_5","POST /auth/signup [setup]","POST","3","2900","2666.66666666667","2800","2800","2900","2900","2900","2900","2900","2900","2900","65","2685.4335133287","0","0","2892.73729999938","2666.66666666667","2485.48546665794","5","0.027295753052668"
"write-heavy_small_5","POST /user/[email]/description","POST","3","3033.33333333333","2700","2700","2700","2766.66666666667","2800","2900","2966.66666666667","3033.33333333333","3033.33333333333","3033.33333333333","1129","2656.72946875236","0","0","3054.41126666847","2700","2257.11163333229","183","0.999146786880929"
